date,fight_url,event_url,result,fighter,opponent,division,dob,total_comp_time,round,time,fighter_url,opponent_url,referee,time_format,reach,height,age,knockdowns,sub_attempts,reversals,precomp_avg_knockdowns,precomp_recent_avg_knockdowns,precomp_avg_sub_attempts,precomp_recent_avg_sub_attempts,precomp_avg_reversals,precomp_recent_avg_reversals,precomp_avg_control,precomp_recent_avg_control,precomp_avg_takedowns_landed,precomp_recent_avg_takedowns_landed,precomp_avg_takedowns_attempts,precomp_recent_avg_takedowns_attempts,precomp_avg_sig_strikes_landed,precomp_recent_avg_sig_strikes_landed,precomp_avg_sig_strikes_attempts,precomp_recent_avg_sig_strikes_attempts,precomp_avg_total_strikes_landed,precomp_recent_avg_total_strikes_landed,precomp_avg_total_strikes_attempts,precomp_recent_avg_total_strikes_attempts,precomp_avg_head_strikes_landed,precomp_recent_avg_head_strikes_landed,precomp_avg_head_strikes_attempts,precomp_recent_avg_head_strikes_attempts,precomp_avg_body_strikes_landed,precomp_recent_avg_body_strikes_landed,precomp_avg_body_strikes_attempts,precomp_recent_avg_body_strikes_attempts,precomp_avg_leg_strikes_landed,precomp_recent_avg_leg_strikes_landed,precomp_avg_leg_strikes_attempts,precomp_recent_avg_leg_strikes_attempts,precomp_avg_distance_strikes_landed,precomp_recent_avg_distance_strikes_landed,precomp_avg_distance_strikes_attempts,precomp_recent_avg_distance_strikes_attempts,precomp_avg_clinch_strikes_landed,precomp_recent_avg_clinch_strikes_landed,precomp_avg_clinch_strikes_attempts,precomp_recent_avg_clinch_strikes_attempts,precomp_avg_ground_strikes_landed,precomp_recent_avg_ground_strikes_landed,precomp_avg_ground_strikes_attempts,precomp_recent_avg_ground_strikes_attempts,precomp_avg_takedowns_accuracy,precomp_recent_avg_takedowns_accuracy,precomp_avg_sig_strikes_accuracy,precomp_recent_avg_sig_strikes_accuracy,precomp_avg_total_strikes_accuracy,precomp_recent_avg_total_strikes_accuracy,precomp_avg_head_strikes_accuracy,precomp_recent_avg_head_strikes_accuracy,precomp_avg_body_strikes_accuracy,precomp_recent_avg_body_strikes_accuracy,precomp_avg_leg_strikes_accuracy,precomp_recent_avg_leg_strikes_accuracy,precomp_avg_distance_strikes_accuracy,precomp_recent_avg_distance_strikes_accuracy,precomp_avg_clinch_strikes_accuracy,precomp_recent_avg_clinch_strikes_accuracy,precomp_avg_ground_strikes_accuracy,precomp_recent_avg_ground_strikes_accuracy,precomp_avg_takedowns_def,precomp_recent_avg_takedowns_def,precomp_avg_sig_strikes_def,precomp_recent_avg_sig_strikes_def,precomp_avg_total_strikes_def,precomp_recent_avg_total_strikes_def,precomp_avg_head_strikes_def,precomp_recent_avg_head_strikes_def,precomp_avg_body_strikes_def,precomp_recent_avg_body_strikes_def,precomp_avg_leg_strikes_def,precomp_recent_avg_leg_strikes_def,precomp_avg_distance_strikes_def,precomp_recent_avg_distance_strikes_def,precomp_avg_clinch_strikes_def,precomp_recent_avg_clinch_strikes_def,precomp_avg_ground_strikes_def,precomp_recent_avg_ground_strikes_def,precomp_avg_reach_differential,precomp_recent_avg_reach_differential,precomp_avg_height_differential,precomp_recent_avg_height_differential,precomp_avg_age_differential,precomp_recent_avg_age_differential,precomp_avg_knockdowns_differential,precomp_recent_avg_knockdowns_differential,precomp_avg_sub_attempts_differential,precomp_recent_avg_sub_attempts_differential,precomp_avg_reversals_differential,precomp_recent_avg_reversals_differential,precomp_avg_control_differential,precomp_recent_avg_control_differential,precomp_avg_takedowns_landed_differential,precomp_recent_avg_takedowns_landed_differential,precomp_avg_takedowns_attempts_differential,precomp_recent_avg_takedowns_attempts_differential,precomp_avg_sig_strikes_landed_differential,precomp_recent_avg_sig_strikes_landed_differential,precomp_avg_sig_strikes_attempts_differential,precomp_recent_avg_sig_strikes_attempts_differential,precomp_avg_total_strikes_landed_differential,precomp_recent_avg_total_strikes_landed_differential,precomp_avg_total_strikes_attempts_differential,precomp_recent_avg_total_strikes_attempts_differential,precomp_avg_head_strikes_landed_differential,precomp_recent_avg_head_strikes_landed_differential,precomp_avg_head_strikes_attempts_differential,precomp_recent_avg_head_strikes_attempts_differential,precomp_avg_body_strikes_landed_differential,precomp_recent_avg_body_strikes_landed_differential,precomp_avg_body_strikes_attempts_differential,precomp_recent_avg_body_strikes_attempts_differential,precomp_avg_leg_strikes_landed_differential,precomp_recent_avg_leg_strikes_landed_differential,precomp_avg_leg_strikes_attempts_differential,precomp_recent_avg_leg_strikes_attempts_differential,precomp_avg_distance_strikes_landed_differential,precomp_recent_avg_distance_strikes_landed_differential,precomp_avg_distance_strikes_attempts_differential,precomp_recent_avg_distance_strikes_attempts_differential,precomp_avg_clinch_strikes_landed_differential,precomp_recent_avg_clinch_strikes_landed_differential,precomp_avg_clinch_strikes_attempts_differential,precomp_recent_avg_clinch_strikes_attempts_differential,precomp_avg_ground_strikes_landed_differential,precomp_recent_avg_ground_strikes_landed_differential,precomp_avg_ground_strikes_attempts_differential,precomp_recent_avg_ground_strikes_attempts_differential,precomp_avg_takedowns_accuracy_differential,precomp_recent_avg_takedowns_accuracy_differential,precomp_avg_sig_strikes_accuracy_differential,precomp_recent_avg_sig_strikes_accuracy_differential,precomp_avg_total_strikes_accuracy_differential,precomp_recent_avg_total_strikes_accuracy_differential,precomp_avg_head_strikes_accuracy_differential,precomp_recent_avg_head_strikes_accuracy_differential,precomp_avg_body_strikes_accuracy_differential,precomp_recent_avg_body_strikes_accuracy_differential,precomp_avg_leg_strikes_accuracy_differential,precomp_recent_avg_leg_strikes_accuracy_differential,precomp_avg_distance_strikes_accuracy_differential,precomp_recent_avg_distance_strikes_accuracy_differential,precomp_avg_clinch_strikes_accuracy_differential,precomp_recent_avg_clinch_strikes_accuracy_differential,precomp_avg_ground_strikes_accuracy_differential,precomp_recent_avg_ground_strikes_accuracy_differential,precomp_avg_takedowns_def_differential,precomp_recent_avg_takedowns_def_differential,precomp_avg_sig_strikes_def_differential,precomp_recent_avg_sig_strikes_def_differential,precomp_avg_total_strikes_def_differential,precomp_recent_avg_total_strikes_def_differential,precomp_avg_head_strikes_def_differential,precomp_recent_avg_head_strikes_def_differential,precomp_avg_body_strikes_def_differential,precomp_recent_avg_body_strikes_def_differential,precomp_avg_leg_strikes_def_differential,precomp_recent_avg_leg_strikes_def_differential,precomp_avg_distance_strikes_def_differential,precomp_recent_avg_distance_strikes_def_differential,precomp_avg_clinch_strikes_def_differential,precomp_recent_avg_clinch_strikes_def_differential,precomp_avg_ground_strikes_def_differential,precomp_recent_avg_ground_strikes_def_differential,precomp_avg_sub_attempts_per_min,precomp_recent_avg_sub_attempts_per_min,precomp_avg_takedowns_landed_per_min,precomp_recent_avg_takedowns_landed_per_min,precomp_avg_takedowns_attempts_per_min,precomp_recent_avg_takedowns_attempts_per_min,precomp_avg_sig_strikes_landed_per_min,precomp_recent_avg_sig_strikes_landed_per_min,precomp_avg_sig_strikes_attempts_per_min,precomp_recent_avg_sig_strikes_attempts_per_min,precomp_avg_total_strikes_landed_per_min,precomp_recent_avg_total_strikes_landed_per_min,precomp_avg_total_strikes_attempts_per_min,precomp_recent_avg_total_strikes_attempts_per_min,precomp_avg_head_strikes_landed_per_min,precomp_recent_avg_head_strikes_landed_per_min,precomp_avg_head_strikes_attempts_per_min,precomp_recent_avg_head_strikes_attempts_per_min,precomp_avg_body_strikes_landed_per_min,precomp_recent_avg_body_strikes_landed_per_min,precomp_avg_body_strikes_attempts_per_min,precomp_recent_avg_body_strikes_attempts_per_min,precomp_avg_leg_strikes_landed_per_min,precomp_recent_avg_leg_strikes_landed_per_min,precomp_avg_leg_strikes_attempts_per_min,precomp_recent_avg_leg_strikes_attempts_per_min,precomp_avg_distance_strikes_landed_per_min,precomp_recent_avg_distance_strikes_landed_per_min,precomp_avg_distance_strikes_attempts_per_min,precomp_recent_avg_distance_strikes_attempts_per_min,precomp_avg_clinch_strikes_landed_per_min,precomp_recent_avg_clinch_strikes_landed_per_min,precomp_avg_clinch_strikes_attempts_per_min,precomp_recent_avg_clinch_strikes_attempts_per_min,precomp_avg_ground_strikes_landed_per_min,precomp_recent_avg_ground_strikes_landed_per_min,precomp_avg_ground_strikes_attempts_per_min,precomp_recent_avg_ground_strikes_attempts_per_min,win_by_ko_tko,win_by_sub,win_by_s_dec,win_by_u_dec,stance_southpaw,stance_orthodox,stance_switch,Women's Strawweight,Flyweight,Women's Flyweight,Bantamweight,Women's Bantamweight,Featherweight,Women's Featherweight,Lightweight,Welterweight,Middleweight,Light Heavyweight,Heavyweight,Super Heavyweight,Open Weight,Catch Weight,weight,KD_R1,KD_R2,KD_R3,KD_R4,KD_R5,Sig. str._R1,Sig. str._R2,Sig. str._R3,Sig. str._R4,Sig. str._R5,Sig. str. %_R1,Sig. str. %_R2,Sig. str. %_R3,Sig. str. %_R4,Sig. str. %_R5,Total str._R1,Total str._R2,Total str._R3,Total str._R4,Total str._R5,Td_R1,Td_R2,Td_R3,Td_R4,Td_R5,Td %_R1,Td %_R2,Td %_R3,Td %_R4,Td %_R5,Sub. att_R1,Sub. att_R2,Sub. att_R3,Sub. att_R4,Sub. att_R5,Rev._R1,Rev._R2,Rev._R3,Rev._R4,Rev._R5,Ctrl_R1,Ctrl_R2,Ctrl_R3,Ctrl_R4,Ctrl_R5,Head_R1,Head_R2,Head_R3,Head_R4,Head_R5,Body_R1,Body_R2,Body_R3,Body_R4,Body_R5,Leg_R1,Leg_R2,Leg_R3,Leg_R4,Leg_R5,Distance_R1,Distance_R2,Distance_R3,Distance_R4,Distance_R5,Clinch_R1,Clinch_R2,Clinch_R3,Clinch_R4,Clinch_R5,Ground_R1,Ground_R2,Ground_R3,Ground_R4,Ground_R5
1994-03-11,http://ufcstats.com/fight-details/4acab67848e78327,http://ufcstats.com/event-details/a6a9ab5a824e8f66,0,Sean Daugherty,Scott Morris,Open Weight,1975-12-04,20,1,0:20,http://ufcstats.com/fighter-details/a683f9ddb70aa4bd,http://ufcstats.com/fighter-details/be9d259be012e8a4,John McCarthy,No Time Limit,,72.0,46.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-11,http://ufcstats.com/fight-details/4acab67848e78327,http://ufcstats.com/event-details/a6a9ab5a824e8f66,1,Scott Morris,Sean Daugherty,Open Weight,,20,1,0:20,http://ufcstats.com/fighter-details/be9d259be012e8a4,http://ufcstats.com/fighter-details/a683f9ddb70aa4bd,John McCarthy,No Time Limit,,70.0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-11,http://ufcstats.com/fight-details/4b9ae533ccb3fcdf,http://ufcstats.com/event-details/a6a9ab5a824e8f66,0,Ray Wizard,Patrick Smith,Open Weight,,58,1,0:58,http://ufcstats.com/fighter-details/ea0ad155451ed1f5,http://ufcstats.com/fighter-details/46c8ec317aff28ac,John McCarthy,No Time Limit,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-11,http://ufcstats.com/fight-details/4b9ae533ccb3fcdf,http://ufcstats.com/event-details/a6a9ab5a824e8f66,1,Patrick Smith,Ray Wizard,Open Weight,1963-08-28,58,1,0:58,http://ufcstats.com/fighter-details/46c8ec317aff28ac,http://ufcstats.com/fighter-details/ea0ad155451ed1f5,John McCarthy,No Time Limit,,74.0,58.0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-11,http://ufcstats.com/fight-details/ccee020be2e8d9f6,http://ufcstats.com/event-details/a6a9ab5a824e8f66,0,David Levicki,Johnny Rhodes,Open Weight,,733,1,12:13,http://ufcstats.com/fighter-details/49590e0508b2c19f,http://ufcstats.com/fighter-details/319fa1bd3176bded,John McCarthy,No Time Limit,,77.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-11,http://ufcstats.com/fight-details/ccee020be2e8d9f6,http://ufcstats.com/event-details/a6a9ab5a824e8f66,1,Johnny Rhodes,David Levicki,Open Weight,,733,1,12:13,http://ufcstats.com/fighter-details/319fa1bd3176bded,http://ufcstats.com/fighter-details/49590e0508b2c19f,John McCarthy,No Time Limit,,72.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-11,http://ufcstats.com/fight-details/d917c8c7461b9831,http://ufcstats.com/event-details/a6a9ab5a824e8f66,0,Thaddeus Luster,Frank Hamaker,Open Weight,,292,1,4:52,http://ufcstats.com/fighter-details/505934897b8b4824,http://ufcstats.com/fighter-details/c3c23c99477c041b,John McCarthy,No Time Limit,,75.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-11,http://ufcstats.com/fight-details/d917c8c7461b9831,http://ufcstats.com/event-details/a6a9ab5a824e8f66,1,Frank Hamaker,Thaddeus Luster,Open Weight,,292,1,4:52,http://ufcstats.com/fighter-details/c3c23c99477c041b,http://ufcstats.com/fighter-details/505934897b8b4824,John McCarthy,No Time Limit,,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-11,http://ufcstats.com/fight-details/3b020d4914b44fc8,http://ufcstats.com/event-details/a6a9ab5a824e8f66,0,Robert Lucarelli,Orlando Wiet,Open Weight,,170,1,2:50,http://ufcstats.com/fighter-details/96087e90d900f0ef,http://ufcstats.com/fighter-details/a6c2f5381d575920,John McCarthy,No Time Limit,,74.0,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994-03-11,http://ufcstats.com/fight-details/3b020d4914b44fc8,http://ufcstats.com/event-details/a6a9ab5a824e8f66,1,Orlando Wiet,Robert Lucarelli,Open Weight,,170,1,2:50,http://ufcstats.com/fighter-details/a6c2f5381d575920,http://ufcstats.com/fighter-details/96087e90d900f0ef,John McCarthy,No Time Limit,,70.0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
